Mon,Day,Hr,Dhw_CZ4_ERWH_SF_bc,Dhw_CZ4_HPWH_SF_bc,Dhw_CZ4_HPWH_bu_SF_bc,Dhw_CZ4_HPWH_bu2_SF_bc,Dhw_CZ4_ERWH_SF_3_to_6,Dhw_CZ4_HPWH_SF_3_to_6,Dhw_CZ4_HPWH_bu_SF_3_to_6,Dhw_CZ4_HPWH_bu2_SF_3_to_6,Dhw_CZ4_ERWH_SF_10_to_1,Dhw_CZ4_HPWH_SF_10_to_1,Dhw_CZ4_HPWH_bu_SF_10_to_1,Dhw_CZ4_HPWH_bu2_SF_10_to_1,Dhw_CZ4_ERWH_MF_bc,Dhw_CZ4_HPWH_MF_bc,Dhw_CZ4_HPWH_bu_MF_bc,Dhw_CZ4_HPWH_bu2_MF_bc,Dhw_CZ4_ERWH_MF_3_to_6,Dhw_CZ4_HPWH_MF_3_to_6,Dhw_CZ4_HPWH_bu_MF_3_to_6,Dhw_CZ4_HPWH_bu2_MF_3_to_6,Dhw_CZ4_ERWH_MF_10_to_1,Dhw_CZ4_HPWH_MF_10_to_1,Dhw_CZ4_HPWH_bu_MF_10_to_1,Dhw_CZ4_HPWH_bu2_MF_10_to_1
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35857,3.64621,0,0,6.30499,4.64404,0,0,6.30499,1.84409,0
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1.79183,5.72235,3.91231,0,4.60755,3.72543,5.6728,0,0,3.72543,1.88809,0
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0,3.24475,0,15.3585,4.76712,6.333,0,0,4.76712,0.256593,0
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1.28401,0,1.82295,0,3.20351,3.77317,1.98303,0,0,3.77317,0,0
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84369,0,0,0,1.85676,0,0,0,0.517966,0
1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,4.35158,2.09987,2.21096,0,4.35158,2.39737,1.85011,0,4.86352,2.39737,2.21916,0
1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,13.3232,3.9674,1.73477,0,12.7565,3.46649,2.22023,0,27.6639,3.46649,3.59784,0
1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74089,3.41113,0,0,3.32953,3.59375,0,0,3.32953,3.01195,0
1,1,24,0,1.78027,0,0,0,1.27332,0,0,0,1.27332,0,0,0,2.17677,1.88246,0,0,0,3.74411,0,0,0,1.27936,0
1,2,1,0,0.715318,0,0,0,0.689931,0,0,0,0.689931,0,0,0,0,2.14229,0,0,0,0.866656,0,0,0,0,0
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20608,3.05012,0,0,0,0,0,0,0,0,0
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88726,0.491282,0,0,2.62805,0,0,0,2.62805,1.3499,0
1,2,4,0,0,0,0,11.2629,0,2.3019,3.01851,0,0,0,0,0,0,1.6565,0,90.7288,0,15.1032,0,13.9325,0,1.86547,0
1,2,5,0,0,0,0,0,0,2.14717,0,0,0,0,0,0,0.81141,0.280006,0,29.0407,0.110626,15.3692,0,0,0.110626,0.322956,0
1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58292,3.28229,0,0,5.21338,13.6634,0,0,5.21338,0,0
1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64233,1.83534,0,0,4.77783,0,0,0,4.77783,0,0
1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66032,0.151046,0,0,1.90033,0,0,0,1.90033,0,0
1,2,9,0.51195,0,0.248789,0,0,0,0,0,0,0,0,0,12.5428,0,1.91411,0,0,0.122103,0,0,1.27988,0.122103,1.64353,0
1,2,10,11.1078,0,2.72424,0,0,0,0,0,0,0,2.65572,0,30.1981,0.0662327,2.62672,0,0,2.42235,0,0,15.3585,2.42235,3.54881,0
1,2,11,0,0,1.39345,0,0,0,0,0,13.4583,0,3.41338,0,19.6578,7.31646,1.82465,0,0,6.10998,0,0,27.634,6.10998,14.0695,6.51383
1,2,12,0,0.408153,0,0,0,0.489529,0,0,0,0.489529,0.208259,0,0,1.23613,3.68156,0,6.65535,0.195297,1.23492,0,1.51207,0.195297,15.3153,0
1,2,13,0,2.8217,0,0,0,2.27779,0,0,0,2.27779,0,0,0,0,3.50199,0,5.63145,0,1.79439,0,0,0,15.4488,0
1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,4.60755,1.54947,2.22077,0,0,0.349037,1.88013,0,0,0.349037,1.23495,0
1,2,15,7.72839,0,1.61352,0,7.93522,0,1.75491,0,0,0,0,0,10.5008,3.64553,4.7812,0,0,1.04816,0.224713,0,0,1.04816,0,0
1,2,16,0,0,0.898088,0,0,0,1.04117,0,0,0,0,0,0,3.40324,4.55507,0,0,2.5513,0,0,0,2.5513,0,0
1,2,17,0,0.121409,0,0,0,0.108587,0,0,0,0.108587,0.041996,0,0,1.68988,1.82228,0,0,3.66937,0,0,0,3.66937,0,0
1,2,18,0,3.67091,0,0,0,2.99582,0,0,0,2.99582,2.51128,0,0,2.93665,0,0,0,2.84252,0,0,0,2.84252,0,0
1,2,19,0,0,0,0,0,0,0,0,4.35158,0,0,0,22.7818,3.0424,1.71134,0,0,0.890992,0,0,0,0.890992,0,0
1,2,20,0,0,0.172,0,0,0,0,0,3.0717,0,0,0,7.59794,0.423047,1.62875,0,0,2.74951,0,0,0,2.74951,0,0
1,2,21,0,0,2.14281,0,0,0,0,0,0,0,0,0,0,3.9733,1.28551,0,11.2629,0.974386,1.29565,0,11.5189,0.974386,1.30076,0
1,2,22,5.37547,0,0,0,4.86352,0,0.918028,0,0,0,0,0,0,0,1.79363,0,1.27988,0,1.80897,0,0.767925,0,1.81625,0
1,2,23,6.30273,0,0,0,5.1195,0,2.66661,0,0,0,0,0,0,0,2.88402,0,0,0,3.24988,0,12.5428,0,1.75025,0
1,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260954,1.33843,0,0,3.73645,1.91547,0,2.30377,3.73645,0,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1591,0,0,0,5.41663,1.50969,0,0,5.41663,0,0
1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5243,0.974291,0,0,0.123229,0,0,0,0.123229,0,0
1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394216,2.02033,0,0,0,0,0,0,0,0,0
1,3,4,0,0,0,0,8.73921,0,0,2.79413,0,0,0,0,0,0.178872,1.91542,0,59.7314,0,15.0203,0,0,0,0,0
1,3,5,0,0,0,0,0,0,0,0,0,0,0.758025,0,0,8.05608,2.95223,0,10.7676,3.31917,15.4814,0,0,3.31917,0,0
1,3,6,0,1.71279,0,0,0,1.2051,0,0,0,1.2051,1.56676,0,0,11.2289,0.284144,0,0,6.03586,14.0844,0,0,6.03586,0,0
1,3,7,0,1.67506,0,0,0,1.05962,0,0,0,1.05962,0,0,7.93522,2.79786,3.58611,0,0,2.62633,0,0,0,2.62633,0.0851008,0
1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,49.1656,0,3.88871,0,0,0,0,0,0,0,3.25722,0
1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10.9374,3.78931,5.40359,0,8.44717,1.83383,0.257812,0,8.44717,1.83383,5.29897,0
1,3,10,5.37547,0.42585,2.31713,0,0,0.32575,0.954684,0,6.39937,0.32575,0.934264,0,0,6.07025,4.57259,0,5.88742,5.02091,1.77501,0,5.88742,5.02091,4.91412,0
1,3,11,11.9823,3.87499,2.58506,0,7.93522,3.26219,2.69672,0,15.3585,3.26219,1.25992,6.98878,13.3107,9.37308,3.26499,0,12.7987,3.73109,3.06755,0,77.8164,3.73109,14.9402,0
1,3,12,4.12734,1.9522,2.89832,0,5.63145,1.31061,2.54658,0,11.3325,1.31061,2.87833,0,15.3585,3.68913,6.83468,0,15.3585,3.26368,2.00072,0,56.0232,3.26368,14.6068,5.25602
1,3,13,0,0,0.396084,0,0,0,0,0,0,0,2.16728,0,26.3275,3.91284,4.87557,0,2.73889,4.2218,1.78852,0,2.73878,4.2218,15.2882,1.42058
1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,10.86,1.28077,2.53418,0,0,3.74823,1.85259,0,0,3.74823,2.58993,0
1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80461,0,0,0.617381,1.30213,0,0,0.617381,1.86538,0
1,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09931,0,0,3.06549,0,0,0,3.06549,0.639744,0
1,3,17,0,0,1.03454,0,0,0,1.03361,0,0,0,0,0,14.0786,3.09574,3.65747,0,0,5.84389,2.39078,0,0,5.84389,0,0
1,3,18,8.1912,1.91029,2.00384,0,7.93522,1.71352,2.02041,0,0,1.71352,0,0,7.11492,8.87238,4.61296,0,12.7987,5.40035,5.14668,0,0,5.40035,0.59323,0
1,3,19,0.48808,1.28389,0,0,0,0.770472,0,0,0,0.770472,0,0,13.4974,8.50821,4.65746,0,22.0139,3.41647,5.4021,0,10.239,3.41647,1.74867,0
1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10.241,2.49726,0,5.63145,0,3.62373,0,1.79182,0,1.83132,0
1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552657,3.67076,0,0,0,3.14012,0,0,0,1.42546,0
1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6643,0,0,0.904894,0.416135,0,0,0.904894,0,0
1,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52322,0,0,3.18105,0,0,0,3.18105,0,0
1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36033,0.439722,0,0,3.28395,0,0,0,3.28395,0,0
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40541,2.31738,0,0,5.62761,0,0,0,5.62761,0,0
1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46997,2.74615,0,0,0.195116,1.40118,0,0,0.195116,0,0
1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717895,0,0,1.28426,1.82128,0,0,1.28426,0,0
1,4,4,0,0,0,0,10.3832,0,0,3.15684,0,0,0.806694,0,0,5.00012,0,0,76.3193,6.05264,14.9076,0,30.2437,6.05264,0,0
1,4,5,0,0,0,0,0,0,0,0,0,0,1.31642,0,0,1.75273,0.657062,0,22.3029,0,15.3586,0,11.7046,0,0,0
1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,5.63145,0,1.84597,0,0,0,15.0484,0,0,0,0,0
1,4,7,0,0,0,0,0,0.669989,0,0,0,0.669989,0,0,32.1435,0,2.157,0,0,0,0,0,10.7509,0,1.28101,0
1,4,8,0,1.46516,0,0,0,0.595639,0,0,0,0.595639,0,0,27.1879,0,4.26736,0,14.0786,3.24133,1.99982,0,9.47107,3.24133,2.59341,0
1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,32.855,7.43883,6.67603,0,7.67925,3.86044,3.51693,0,7.67925,3.86044,7.01299,0
1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,25.9405,12.9393,5.30394,0,14.8465,8.02808,4.04089,0,14.8465,8.02808,8.54476,0
1,4,11,0,0,0,0,0,0,0,0,11.6805,0,3.39626,0,26.0044,11.4051,7.85161,0,0,8.10161,4.12619,0,75.0913,8.10161,12.3766,18.9841
1,4,12,0,0,0,0,0,0,0,0,0,0,0.154207,0,17.513,9.80856,7.44158,0,0,2.77706,5.40701,0,35.4662,2.77706,14.893,0
1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,19.2687,5.5587,8.61951,0,19.1981,1.68249,2.91424,0,16.8906,1.68249,13.8419,4.53929
1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,11.1961,3.57382,6.53794,0,17.4063,3.59126,2.14215,0,11.2629,3.59126,5.23715,0.0017939
1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,5.29813,3.48946,0,15.3585,6.82509,3.46589,0,15.3585,6.82509,3.50127,0
1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3.70184,2.35036,3.60948,0,2.93014,3.85144,3.60596,0,2.93011,3.85144,3.64013,0
1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71204,0,12.0308,0.911453,5.16163,0,0,0.911453,3.77452,0
1,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72534,0,0,1.0496,3.72393,0,0,1.0496,0.680786,0
1,4,19,0,1.12529,0,0,0,0.223705,0,0,0,0.223705,0,0,0,0,3.69589,0,0,0.252235,2.79098,0,0,0.252235,0,0
1,4,20,0,0.90884,1.48739,0,0,1.57592,0,0,0,1.57592,0,0,12.2868,0.467097,2.63213,0,6.1434,3.66876,0.674358,0,0,3.66876,0.433667,0
1,4,21,0,0,1.412,0,0,0,0,0,0,0,0,0,18.2416,5.58218,3.21736,0,8.95912,2.44769,1.74968,0,0,2.44769,1.80276,0
1,4,22,0,0,0,0,0,0,0,0,0,0,0,0,11.0069,4.36055,3.6362,0,11.0069,5.02412,1.76438,0,22.0139,5.02412,3.03589,0
1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,15.8956,8.4126,2.084,0,15.8993,4.08429,1.71669,0,18.459,4.08429,3.5769,0
1,4,24,0,0,0,0,0,0,0,0,0,0,0,0,8.53788,8.58193,1.73978,0,20.2203,6.81115,1.74444,0,0,6.81115,3.67828,0
1,5,1,0,0,0,0,0,0,2.08481,0,0,0,0,0,0,8.27577,2.44813,0,0,4.55516,1.80698,0,0,4.55516,2.55348,0
1,5,2,0,0,0,0,0,0,0.587999,0,0,0,0,0,0,6.8055,4.65599,0,0,2.20499,1.86379,0,0,2.20499,0,0
1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14859,0,0,0,0.748205,0,0,0,0,0
1,5,4,0,0,0,0,0,0,0,2.64097,0,0,0,0,0,3.62366,0.625668,0,89.6411,0,14.7599,0,29.892,0,0,0
1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52174,0,13.9629,1.69545,15.2342,0,7.43867,1.69545,0,0
1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13268,0,0,0,14.7496,0,0,0,0,0
1,5,7,6.91132,1.48469,0.888342,0,5.37547,1.0904,0.808696,0,5.1195,1.0904,0.907032,0,0,4.60155,1.54168,0,0,6.48164,0.158592,0,0,6.48164,1.2986,0
1,5,8,15.3585,4.45533,1.62034,4.31281,13.1767,3.26802,2.61575,0,12.765,3.26802,2.53006,0,4.35158,1.3339,0,0,0,2.52641,0,0,0,2.52641,1.5448,0
1,5,9,4.91311,3.39973,2.8629,0,0,1.71563,2.27784,0,0,1.71563,2.86525,0,13.5891,0,2.07804,0,0,0,0,0,0,0,2.57365,0
1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2.814,2.21439,0,0,0,0,0,0,0,3.27206,0
1,5,11,8.44717,0,1.57162,0,8.70315,0.759745,1.57033,0,15.3585,0.759745,2.34761,2.60415,0,0,2.30848,0,0,0,0,0,44.0271,0,15.2024,0
1,5,12,0.621759,2.50553,1.2832,0,0.396907,1.40719,1.30016,0,2.1093,1.40719,2.85588,0,0,2.21832,2.93066,0,2.30377,3.2258,0,0,7.00315,3.2258,15.6175,0
1,5,13,4.60755,0.824769,1.12968,0,4.60755,0.759558,1.12974,0,6.1434,0.759558,1.31498,0,0,5.3523,0,0,10.239,3.21358,0,0,0,3.21358,13.9155,0
1,5,14,5.40465,1.9151,2.06503,0,5.40576,1.65092,2.064,0,0,1.65092,0.73462,0,0,2.11571,0,0,0,0,0,0,0,0,0.0322316,0
1,5,15,3.32768,0,0.694439,0,3.32768,0,0.694439,0,0,0,0,0,7.42327,0,0.599498,0,0,0,0,0,4.86352,0,0,0
1,5,16,4.12722,0,1.73831,0,4.12722,0,1.73831,0,0,0,0,0,22.2698,0,5.37345,0,0,0,1.17193,0,9.2151,0,0,0
1,5,17,0,0,0,0,0,0,0,0,0,0,2.23211,0,14.6925,0.278268,3.8068,0,12.7987,2.43548,1.80876,0,0,2.43548,0,0
1,5,18,0,2.72136,0,0,0,2.44772,0,0,4.60755,2.44772,0,0,0,2.84273,2.86429,0,0,5.01664,1.88004,0,0,5.01664,1.40409,0
1,5,19,0,0,0,0,0,0,0,0,3.0717,0,0,0,0,7.35136,3.29455,0,0,5.05668,0.673467,0,0,5.05668,1.83375,0
1,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65755,2.18483,0,0,2.92511,1.73372,0,0,2.92511,1.23498,0
1,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69275,0.551313,0,0,0,1.78344,0,0,0,0,0
1,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75914,0,0,0,1.85022,0,0,0,0,0
1,5,23,0,0,2.33417,0,0,0,2.33417,0,0,0,0,0,0,0,0.628931,0,0,0,1.13629,0,0,0,0,0
1,5,24,11.2629,2.75918,1.78157,0,11.2629,2.23788,1.78155,0,10.239,2.23788,1.79241,0,0,1.73478,1.78765,0,0,1.21079,0,0,0,1.21079,0,0
1,6,1,5.94937,2.06972,1.67797,0,5.94937,1.38112,1.67812,0,2.82488,1.38112,2.92838,0,7.93522,4.07172,1.85831,0,0,7.04504,0,0,0,7.04504,0,0
1,6,2,0,0,0,0,0,0,0,0,0,0,0.202808,0,5.41436,5.19845,0.771789,0,0,1.13194,0,0,0,1.13194,0,0
1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0982,0,0,0,0,0.263903,0,0,0,0,0
1,6,4,0,0,0,0,8.55108,0,0,2.68262,0,0,0,0,0,0,0.749735,0,46.0755,0,14.9555,0,0,0,0,0
1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244261,2.04169,0,15.7104,1.65796,14.9767,0,0,1.65796,0,0
1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12544,2.62899,0,0,1.92456,13.6697,0,0,1.92456,1.5899,0
1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01197,0,0,0,0.0641172,0,0,0,1.82559,0
1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,5.37547,0,2.76955,0,0,0,0,0,0,0,1.60147,0
1,6,9,0,0,2.5621,0,0,0,0,0,0,0,2.53448,0,22.4435,1.10863,3.68236,0,0,1.8986,0,0,0,1.8986,0,0
1,6,10,12.9316,3.51772,1.95978,0,7.93522,2.98485,2.37506,0,12.9439,2.98485,1.95978,0,33.5029,5.75414,2.70577,0,0,8.03239,0,0,6.1434,8.03239,0,0
1,6,11,0,0.864003,0,0,0,0.484273,1.28498,0,8.36965,0.484273,3.41975,0,20.0269,6.79895,1.94094,0,0,1.30918,0,0,89.9318,1.30918,14.6611,0
1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,9.16942,6.43428,4.13769,0,0.255975,2.84924,0.0570964,0,32.4301,2.84924,15.0258,0
1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,20.222,4.63213,5.04496,0,15.3585,5.33614,1.71514,0,15.6624,5.33614,14.2376,0
1,6,14,0,0,0,0,0,0,0,0,0,0,0,0,19.385,3.54717,3.61036,0,10.239,5.98709,1.78758,0,8.95912,5.98709,2.60604,0
1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74306,3.44481,0,3.32768,2.7375,2.12257,0,3.32768,2.7375,1.86111,0
1,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94677,3.58324,0,0,2.28047,3.28161,0,0,2.28047,0,0
1,6,17,0,0,0,0,0,0,0,0,0,0,0,0,1.79183,3.50735,4.58672,0,0,2.87559,1.84237,0,0,2.87559,0,0
1,6,18,0,0,0,0,0,0,0,0,0,0,0,0,13.9551,0,5.10239,0,13.5667,0,1.87398,0,0,0,1.42317,0
1,6,19,0,0,0,0,0,0,0,0,0,0,0,0,5.63145,0,1.79809,0,0,2.12506,0.607006,0,0,2.12506,1.81537,0
1,6,20,0,0,0,0,0,0,0,0,0,0,0,0,7.25789,1.30469,1.85663,0,3.83962,4.37491,1.94094,0,1.79183,4.37491,2.25888,0
1,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44791,3.51432,0,15.3585,5.16833,3.5282,0,12.0308,5.16833,2.17278,0
1,6,22,0,0,0,0,0,0,0,0,0,0,0,0,2.30377,5.1781,3.56056,0,0.303648,1.40242,3.61929,0,0,1.40242,1.78369,0
1,6,23,0,0.786071,0,0,0,0.671134,0,0,0,0.671134,0,0,13.0271,1.80474,4.05062,0,0,0,2.99573,0,9.72705,0,1.79041,0
1,6,24,0,1.88825,0.700788,0,0,1.66463,0.702105,0,0,1.66463,0,0,0,0,4.53973,0,13.3107,0,3.60462,0,3.83962,0,1.8623,0
1,7,1,0,0,2.13974,0,0,0,2.10438,0,0,0,0,0,0,0,1.83395,0,0,0,2.81051,0,0,0,0.945207,0
1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68293,1.87979,0,0,2.58372,1.04385,0,0,2.58372,0,0
1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46141,2.31675,0,0,1.16898,0,0,0,1.16898,0,0
1,7,4,0,0,0,0,13.1748,0,0,2.67232,0,0,0,0,0,4.42285,1.13444,0,92.1509,4.28667,14.9396,0,30.717,4.28667,0,0
1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57313,0.144317,0,29.6628,4.32351,15.3366,0,8.56188,4.32351,0,0
1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4933,1.78034,0,8.76375,2.39247,15.0903,0,0,2.39247,0,0
1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01079,1.85806,0,0,2.65934,0.0318407,0,0,2.65934,0.204946,0
1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,5.1195,0,2.52512,0,0,0,0,0,10.239,0,2.77414,0
1,7,9,7.93522,0,0.626939,0,0,0,0,0,0,0,1.32567,0,49.3772,0.0579912,6.60167,0,0,1.61843,0,0,2.55975,1.61843,5.34385,0
1,7,10,4.33946,0,1.72549,0,0,0,0,0,0.767925,0,1.64954,0,14.6171,3.41511,7.42995,0,0,5.13707,0,0,0,5.13707,5.60306,0
1,7,11,0,0,0,0,0,0,2.14348,0,14.0262,0,3.36074,0,0,0.45566,3.82135,0,0,1.04517,0,0,43.2797,1.04517,14.05,6.46662
1,7,12,0,0,0,0,0,0.108702,0,0,0,0.108702,0.27707,0,11.2629,8.04499,0.117918,0,0,6.88323,0,0,1.6753,6.88323,15.3628,0
1,7,13,0,2.82096,0,0,0,2.51959,0,0,0,2.51959,0,0,2.89089,4.72029,1.8124,0,0,1.10867,0,0,0,1.10867,15.6709,0
1,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89187,0,0,0,0,0,0,0,0,0
1,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757311,0,0,0,0,0,0,0,0,0
1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88424,0,0,0.242806,2.19786,0,0,0.242806,0,0
1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22041,1.68367,0,0,3.84022,3.6263,0,0,3.84022,0,0
1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12266,0.0349917,0,0,4.93712,2.9991,0,0,4.93712,0,0
1,7,19,9.01472,0,2.3546,0,8.1912,0,1.73957,0,0,0,0,0,10.7509,1.06421,0,0,1.0239,0.337305,0,0,0,0.337305,0,0
1,7,20,0,2.74361,1.27427,0,0,2.57353,1.40073,0,0,2.57353,0,0,5.19076,1.03262,1.03651,0,13.0547,2.57854,0,0,0,2.57854,0,0
1,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61488,1.88565,0,0,0.893922,0,0,0,0.893922,0,0
1,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10318,0,0,1.26119,0,0,0,1.26119,0,0
